,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1139,2015-09-17,263.96,261.87,265.5,260.69,3574379,0.0,1.83,-0.14,-0.38,2.81
1140,2015-09-18,257.96,260.62,263.82,257.5,3718788,0.0,2.41,-0.48,-1.25,2.92
1141,2015-09-21,263.98,264.2,271.57,255.8,6103436,0.0,6.05,1.37,3.58,4.8
1142,2015-09-22,259.03,260.94,262.65,255.87,3656937,0.0,2.57,-1.23,-3.26,2.88
1143,2015-09-23,261.95,261.06,262.08,257.58,2594257,0.0,1.72,0.05,0.12,2.04
1144,2015-09-24,259.53,263.12,263.45,256.21,3440962,0.0,2.77,0.79,2.06,2.71
1145,2015-09-25,266.61,257.02,266.91,256.15,3763355,0.0,4.09,-2.32,-6.1,2.96
1146,2015-09-28,257.35,248.26,259.79,246.61,4887722,0.0,5.13,-3.41,-8.76,3.84
1147,2015-09-29,250.46,246.53,254.73,245.46,3691446,0.0,3.73,-0.7,-1.73,2.9
1148,2015-09-30,252.0,248.39,252.4,242.34,4914423,0.0,4.08,0.75,1.86,3.75
1149,2015-10-01,247.51,239.88,248.5,237.13,4564877,0.0,4.58,-3.43,-8.51,3.49
1150,2015-10-02,235.6,247.48,247.7,234.93,4368780,0.0,5.32,3.17,7.6,3.34
1151,2015-10-05,248.84,246.05,249.84,244.13,3668028,0.0,2.31,-0.58,-1.43,2.8
1152,2015-10-06,240.0,241.46,243.03,235.58,5213457,0.0,3.03,-1.87,-4.59,3.98
1153,2015-10-07,236.63,231.88,237.7,229.12,6800212,0.0,3.55,-3.97,-9.58,5.19
1154,2015-10-08,230.08,226.72,230.72,221.31,6117976,0.0,4.06,-2.23,-5.16,4.67
1155,2015-10-09,220.93,220.67,224.37,218.36,6147813,0.0,2.65,-2.67,-6.05,4.7
1156,2015-10-12,222.99,215.58,223.0,215.27,3799584,0.0,3.5,-2.31,-5.09,2.9
1157,2015-10-13,213.28,219.25,222.52,211.13,5160979,0.0,5.28,1.7,3.67,3.94
1158,2015-10-14,220.67,216.88,220.95,215.43,3081936,0.0,2.52,-1.08,-2.37,2.35
1159,2015-10-15,216.43,221.51,221.73,213.7,2832250,0.0,3.7,2.13,4.63,2.16
1160,2015-10-16,223.04,227.01,230.48,222.87,4303517,0.0,3.44,2.48,5.5,3.29
1161,2015-10-19,226.5,228.1,231.15,224.94,2499206,0.0,2.74,0.48,1.09,1.91
1162,2015-10-20,227.72,213.03,228.6,202.0,14854046,0.0,11.66,-6.61,-15.07,11.35
1163,2015-10-21,211.99,210.09,214.81,208.8,4150599,0.0,2.82,-1.38,-2.94,3.17
1164,2015-10-22,211.56,211.7,215.75,209.4,2803111,0.0,3.02,0.77,1.61,2.14
1165,2015-10-23,215.0,209.09,215.35,207.69,4141610,0.0,3.62,-1.23,-2.61,3.16
1166,2015-10-26,211.38,215.26,215.88,210.0,3386183,0.0,2.81,2.95,6.17,2.59
1167,2015-10-27,214.84,210.33,217.1,207.51,3499712,0.0,4.46,-2.29,-4.93,2.67
1168,2015-10-28,211.31,212.93,213.45,208.3,2670730,0.0,2.45,1.24,2.6,2.04
1169,2015-10-29,211.75,211.6,213.74,210.64,1774855,0.0,1.46,-0.62,-1.33,1.36
1170,2015-10-30,210.4,206.95,211.63,203.89,4368216,0.0,3.66,-2.2,-4.65,3.34
1171,2015-11-02,208.92,213.81,215.8,207.22,3917160,0.0,4.15,3.31,6.86,2.99
1172,2015-11-03,213.85,208.35,214.44,207.75,6620844,0.0,3.13,-2.55,-5.46,5.06
1173,2015-11-04,227.0,231.63,232.74,225.2,12701332,0.0,3.62,11.17,23.28,9.7
1174,2015-11-05,230.58,231.77,234.58,229.19,4493582,0.0,2.33,0.06,0.14,3.43
1175,2015-11-06,230.7,232.36,233.36,229.5,2443475,0.0,1.67,0.25,0.59,1.87
1176,2015-11-09,232.99,225.33,232.99,224.31,3844184,0.0,3.74,-3.03,-7.03,2.94
1177,2015-11-10,223.48,216.5,223.7,216.08,4569318,0.0,3.38,-3.92,-8.83,3.49
1178,2015-11-11,217.77,219.08,219.48,213.63,3334955,0.0,2.7,1.19,2.58,2.55
1179,2015-11-12,217.85,212.94,219.0,212.66,2910103,0.0,2.89,-2.8,-6.14,2.22
1180,2015-11-13,212.95,207.19,212.99,206.52,3412283,0.0,3.04,-2.7,-5.75,2.61
1181,2015-11-16,206.09,214.31,214.98,205.8,2917082,0.0,4.43,3.44,7.12,2.23
1182,2015-11-17,215.2,214.0,216.0,211.4,2143369,0.0,2.15,-0.14,-0.31,1.64
1183,2015-11-18,214.5,221.07,221.38,212.52,2805212,0.0,4.14,3.3,7.07,2.14
1184,2015-11-19,220.54,221.8,226.19,220.3,2499363,0.0,2.66,0.33,0.73,1.91
1185,2015-11-20,223.49,220.01,225.0,213.58,4389269,0.0,5.15,-0.81,-1.79,3.35
1186,2015-11-23,216.73,217.75,219.18,214.68,2524994,0.0,2.05,-1.03,-2.26,1.93
1187,2015-11-24,215.37,218.25,221.0,215.0,2452463,0.0,2.76,0.23,0.5,1.87
1188,2015-11-25,221.34,229.64,230.82,220.37,3985700,0.0,4.79,5.22,11.39,3.04
1189,2015-11-27,231.06,231.61,232.25,227.01,1949127,0.0,2.28,0.86,1.97,1.49
1190,2015-11-30,231.79,230.26,234.28,229.08,2588103,0.0,2.25,-0.58,-1.35,1.98
1191,2015-12-01,231.06,237.19,238.0,231.05,3728287,0.0,3.02,3.01,6.93,2.85
1192,2015-12-02,237.0,231.99,238.6,231.23,2975821,0.0,3.11,-2.19,-5.2,2.27
1193,2015-12-03,235.48,232.71,237.45,230.0,2936784,0.0,3.21,0.31,0.72,2.24
1194,2015-12-04,232.46,230.38,233.27,227.66,2555913,0.0,2.41,-1.0,-2.33,1.95
1195,2015-12-07,227.7,231.03,235.63,226.15,3140190,0.0,4.11,0.28,0.65,2.4
1196,2015-12-08,227.52,226.72,228.8,224.2,2682153,0.0,1.99,-1.87,-4.31,2.05
1197,2015-12-09,226.7,224.52,227.5,220.72,3051238,0.0,2.99,-0.97,-2.2,2.33
1198,2015-12-10,224.71,227.07,228.49,223.64,2067933,0.0,2.16,1.14,2.55,1.58
1199,2015-12-11,225.24,217.02,225.75,216.64,3250667,0.0,4.01,-4.43,-10.05,2.48
1200,2015-12-14,217.51,218.61,220.92,214.87,2827068,0.0,2.79,0.73,1.59,2.16
1201,2015-12-15,221.82,221.09,222.22,218.0,2240340,0.0,1.93,1.13,2.48,1.71
1202,2015-12-16,222.1,234.51,234.88,220.73,5086411,0.0,6.4,6.07,13.42,3.88
1203,2015-12-17,233.94,233.39,237.76,229.81,3292767,0.0,3.39,-0.48,-1.12,2.51
1204,2015-12-18,232.89,230.3,235.9,229.29,3004611,0.0,2.83,-1.32,-3.09,2.29
1205,2015-12-21,231.69,232.4,235.83,231.08,1942577,0.0,2.06,0.91,2.1,1.48
1206,2015-12-22,234.99,229.95,236.55,229.63,1958721,0.0,2.98,-1.05,-2.45,1.5
1207,2015-12-23,232.18,229.7,233.45,228.13,1550887,0.0,2.31,-0.11,-0.25,1.18
1208,2015-12-24,230.56,230.57,231.88,228.28,710277,0.0,1.57,0.38,0.87,0.54
1209,2015-12-28,231.49,228.97,231.98,225.54,1900171,0.0,2.79,-0.69,-1.6,1.45
1210,2015-12-29,230.06,237.19,237.72,229.54,2383701,0.0,3.57,3.59,8.22,1.82
1211,2015-12-30,236.6,238.09,243.63,235.67,3694168,0.0,3.36,0.38,0.9,2.82
1212,2015-12-31,238.51,240.01,243.45,238.37,2683280,0.0,2.13,0.81,1.92,2.04
1213,2016-01-04,230.72,223.42,231.38,219.0,6821601,0.0,5.16,-6.91,-16.59,5.19
1214,2016-01-05,226.36,223.42,226.89,220.0,3184967,0.0,3.08,0.0,0.0,2.42
1215,2016-01-06,220.0,219.04,220.05,215.98,3748893,0.0,1.82,-1.96,-4.38,2.85
1216,2016-01-07,214.19,215.64,218.44,213.67,3464437,0.0,2.18,-1.55,-3.4,2.64
1217,2016-01-08,217.86,211.0,220.44,210.77,3570547,0.0,4.48,-2.15,-4.64,2.72
1218,2016-01-11,214.01,207.91,214.45,203.0,4089819,0.0,5.43,-1.46,-3.09,3.11
1219,2016-01-12,211.6,209.97,213.74,205.31,3076474,0.0,4.05,0.99,2.06,2.34
1220,2016-01-13,212.01,200.31,212.65,200.0,4101501,0.0,6.02,-4.6,-9.66,3.12
1221,2016-01-14,202.21,206.18,210.0,193.38,6452624,0.0,8.3,2.93,5.87,4.91
1222,2016-01-15,198.97,205.0,205.07,197.25,5322262,0.0,3.79,-0.57,-1.18,4.05
1223,2016-01-19,208.71,204.71,210.47,200.78,3997509,0.0,4.73,-0.14,-0.29,3.04
1224,2016-01-20,199.4,198.7,201.28,191.25,5825546,0.0,4.9,-2.94,-6.01,4.43
1225,2016-01-21,201.55,199.97,203.23,195.02,3164084,0.0,4.13,0.64,1.27,2.41
1226,2016-01-22,204.8,202.55,205.5,199.03,3120306,0.0,3.24,1.29,2.58,2.37
1227,2016-01-25,200.06,196.23,203.57,195.88,2694744,0.0,3.8,-3.12,-6.32,2.05
1228,2016-01-26,196.7,193.56,197.82,188.88,4946861,0.0,4.56,-1.36,-2.67,3.76
1229,2016-01-27,192.38,188.07,193.26,185.77,3578473,0.0,3.87,-2.84,-5.49,2.72
1230,2016-01-28,190.79,189.7,191.28,182.41,4588526,0.0,4.72,0.87,1.63,3.49
1231,2016-01-29,189.95,191.2,193.74,188.08,2848929,0.0,2.98,0.79,1.5,2.17
1232,2016-02-01,188.76,196.94,199.52,182.75,5295685,0.0,8.77,3.0,5.74,4.01
1233,2016-02-02,192.42,182.78,193.12,180.23,5765187,0.0,6.55,-7.19,-14.16,4.37
1234,2016-02-03,183.59,173.48,183.94,170.18,7927694,0.0,7.53,-5.09,-9.3,6.0
1235,2016-02-04,170.7,175.33,175.98,166.99,4380008,0.0,5.18,1.07,1.85,3.32
1236,2016-02-05,171.3,162.6,173.0,157.74,9434677,0.0,8.7,-7.26,-12.73,7.14
1237,2016-02-08,157.1,147.99,157.15,146.0,9307034,0.0,6.86,-8.99,-14.61,7.05
1238,2016-02-09,142.32,148.25,159.79,141.05,8644780,0.0,12.66,0.18,0.26,6.55
1239,2016-02-10,150.5,143.67,154.97,141.74,10237305,0.0,8.92,-3.09,-4.58,7.75
1240,2016-02-11,152.0,150.47,163.26,147.0,14243923,0.0,11.32,4.73,6.8,10.79
1241,2016-02-12,155.0,151.04,157.01,143.7,7233264,0.0,8.85,0.38,0.57,5.48
1242,2016-02-16,158.7,155.17,162.95,154.11,5583570,0.0,5.85,2.73,4.13,4.23
1243,2016-02-17,159.0,168.68,169.34,156.68,5820754,0.0,8.16,8.71,13.51,4.41
1244,2016-02-18,172.42,166.77,172.95,164.77,3883289,0.0,4.85,-1.13,-1.91,2.94
1245,2016-02-19,163.66,166.58,167.49,162.5,2955832,0.0,2.99,-0.11,-0.19,2.24
1246,2016-02-22,170.12,177.74,178.91,169.85,5055500,0.0,5.44,6.7,11.16,3.83
1247,2016-02-23,176.16,177.21,181.73,173.68,5983648,0.0,4.53,-0.3,-0.53,4.53
1248,2016-02-24,172.75,179.0,179.5,167.84,5387248,0.0,6.58,1.01,1.79,4.08
1249,2016-02-25,178.65,187.43,188.52,175.2,5727008,0.0,7.44,4.71,8.43,4.34
1250,2016-02-26,188.7,190.34,192.0,185.0,6054136,0.0,3.73,1.55,2.91,4.58
1251,2016-02-29,192.4,191.93,196.35,189.22,4495402,0.0,3.75,0.84,1.59,3.4
1252,2016-03-01,194.25,186.35,195.94,182.7,6700307,0.0,6.9,-2.91,-5.58,5.07
1253,2016-03-02,183.73,188.34,188.52,181.5,4858597,0.0,3.77,1.07,1.99,3.68
1254,2016-03-03,188.28,195.74,197.42,184.22,4823798,0.0,7.01,3.93,7.4,3.65
1255,2016-03-04,198.0,201.04,204.03,197.5,6480005,0.0,3.34,2.71,5.3,4.91
1256,2016-03-07,197.68,205.29,209.7,197.4,5331117,0.0,6.12,2.11,4.25,4.04
1257,2016-03-08,203.5,202.6,207.5,202.2,4175654,0.0,2.58,-1.31,-2.69,3.16
1258,2016-03-09,204.52,208.72,209.37,202.79,3207743,0.0,3.25,3.02,6.12,2.43
1259,2016-03-10,210.0,205.18,213.29,200.67,5191680,0.0,6.05,-1.7,-3.54,3.93
1260,2016-03-11,207.93,207.5,209.42,205.33,3339291,0.0,1.99,1.13,2.32,2.53
1261,2016-03-14,212.65,215.15,216.72,210.64,4062519,0.0,2.93,3.69,7.65,3.08
1262,2016-03-15,214.27,218.34,218.97,211.5,3133401,0.0,3.47,1.48,3.19,2.37
1263,2016-03-16,218.0,221.93,222.58,217.02,3512123,0.0,2.55,1.64,3.59,2.66
1264,2016-03-17,221.47,226.38,228.5,220.0,3773385,0.0,3.83,2.01,4.45,2.86
1265,2016-03-18,229.1,232.74,234.48,228.06,4704778,0.0,2.84,2.81,6.36,3.56
1266,2016-03-21,235.34,238.32,239.88,235.0,5289115,0.0,2.1,2.4,5.58,4.01
1267,2016-03-22,237.21,234.24,238.99,232.55,4303600,0.0,2.7,-1.71,-4.08,3.26
1268,2016-03-23,232.37,222.58,234.73,222.03,4936792,0.0,5.42,-4.98,-11.66,3.74
1269,2016-03-24,215.78,227.75,228.88,215.0,4956609,0.0,6.24,2.32,5.17,3.75
1270,2016-03-28,231.61,230.26,234.81,225.0,3921306,0.0,4.31,1.1,2.51,2.97
1271,2016-03-29,229.89,230.13,232.38,225.33,4006337,0.0,3.06,-0.06,-0.13,3.03
1272,2016-03-30,235.09,226.89,235.5,226.5,4026998,0.0,3.91,-1.41,-3.24,3.05
1273,2016-03-31,229.34,229.77,237.42,225.01,7983773,0.0,5.47,1.27,2.88,5.96
1274,2016-04-01,244.82,237.59,247.9,233.25,15981031,0.0,6.38,3.4,7.82,11.94
1275,2016-04-04,249.12,246.99,252.12,243.64,13396561,0.0,3.57,3.96,9.4,10.01
1276,2016-04-05,240.5,255.47,256.56,240.0,9931890,0.0,6.7,3.43,8.48,7.42
1277,2016-04-06,253.97,265.42,267.74,253.45,11697118,0.0,5.59,3.89,9.95,8.74
1278,2016-04-07,266.45,257.2,269.34,254.51,8847971,0.0,5.59,-3.1,-8.22,6.61
1279,2016-04-08,260.5,250.07,260.82,248.02,7353242,0.0,4.98,-2.77,-7.13,5.49
1280,2016-04-11,251.0,249.92,258.99,245.3,9157006,0.0,5.47,-0.06,-0.15,6.84
1281,2016-04-12,249.5,247.82,251.8,243.63,5755491,0.0,3.27,-0.84,-2.1,4.3
1282,2016-04-13,248.51,254.53,255.5,247.33,4921860,0.0,3.3,2.71,6.71,3.68
1283,2016-04-14,253.0,251.86,256.84,251.05,4129338,0.0,2.27,-1.05,-2.67,3.08
1284,2016-04-15,251.31,254.51,254.6,249.12,3748643,0.0,2.18,1.05,2.65,2.8
1285,2016-04-18,252.23,253.88,258.31,251.66,4265536,0.0,2.61,-0.25,-0.63,3.19
1286,2016-04-19,253.12,247.37,254.37,241.25,6351460,0.0,5.17,-2.56,-6.51,4.74
1287,2016-04-20,246.26,249.97,253.66,241.5,5192410,0.0,4.92,1.05,2.6,3.88
1288,2016-04-21,248.99,248.29,250.9,246.91,2777463,0.0,1.6,-0.67,-1.68,2.07
1289,2016-04-22,248.89,253.75,254.0,245.71,3783337,0.0,3.34,2.2,5.46,2.83
1290,2016-04-25,253.01,251.82,257.38,250.76,3665088,0.0,2.61,-0.76,-1.93,2.74
1291,2016-04-26,252.05,253.74,255.73,249.39,3218117,0.0,2.52,0.76,1.92,2.4
1292,2016-04-27,252.75,251.47,255.0,249.4,3199592,0.0,2.21,-0.89,-2.27,2.39
1293,2016-04-28,249.85,247.71,253.43,247.44,2516231,0.0,2.38,-1.5,-3.76,1.88
1294,2016-04-29,248.14,240.76,248.43,237.81,5408683,0.0,4.29,-2.81,-6.95,4.04
1295,2016-05-02,241.5,241.8,243.19,234.82,3839038,0.0,3.48,0.43,1.04,2.87
1296,2016-05-03,237.36,232.32,238.91,231.62,4297959,0.0,3.01,-3.92,-9.48,3.21
1297,2016-05-04,230.29,222.56,234.46,220.4,8574810,0.0,6.05,-4.2,-9.76,6.4
1298,2016-05-05,228.46,211.53,228.64,209.79,11249460,0.0,8.47,-4.96,-11.03,8.4
1299,2016-05-06,210.87,214.93,216.37,208.11,5684097,0.0,3.9,1.61,3.4,4.24
1300,2016-05-09,215.72,208.92,216.15,206.8,4773047,0.0,4.35,-2.8,-6.01,3.56
1301,2016-05-10,207.55,208.69,209.47,205.0,4069718,0.0,2.14,-0.11,-0.23,3.04
1302,2016-05-11,207.59,208.96,215.48,206.05,5159979,0.0,4.52,0.13,0.27,3.85
1303,2016-05-12,211.44,207.28,211.67,203.65,3650184,0.0,3.84,-0.8,-1.68,2.73
1304,2016-05-13,207.78,207.61,211.2,206.7,2821569,0.0,2.17,0.16,0.33,2.11
1305,2016-05-16,208.15,208.29,213.15,207.92,2946404,0.0,2.52,0.33,0.68,2.2
1306,2016-05-17,209.05,204.66,209.82,204.02,2842028,0.0,2.78,-1.74,-3.63,2.12
1307,2016-05-18,209.15,211.17,215.31,207.75,5588233,0.0,3.69,3.18,6.51,4.17
1308,2016-05-19,213.62,215.21,216.79,207.3,6820662,0.0,4.49,1.91,4.04,5.09
1309,2016-05-20,216.99,220.28,220.55,216.35,8996774,0.0,1.95,2.36,5.07,6.72
1310,2016-05-23,219.87,216.22,222.6,215.86,5096826,0.0,3.06,-1.84,-4.06,3.81
1311,2016-05-24,216.6,217.91,218.74,215.18,3009638,0.0,1.65,0.78,1.69,2.25
1312,2016-05-25,217.91,219.58,221.36,216.51,3131279,0.0,2.23,0.77,1.67,2.34
1313,2016-05-26,220.5,225.12,225.26,219.05,4067112,0.0,2.83,2.52,5.54,3.04
1314,2016-05-27,224.99,223.04,225.93,220.75,3645992,0.0,2.3,-0.92,-2.08,2.72
1315,2016-05-31,223.04,223.23,224.75,221.5,2786822,0.0,1.46,0.09,0.19,2.08
1316,2016-06-01,221.48,219.56,222.4,216.89,2982370,0.0,2.47,-1.64,-3.67,2.23
1317,2016-06-02,219.59,218.96,219.91,217.11,2018037,0.0,1.28,-0.27,-0.6,1.51
1318,2016-06-03,220.0,218.99,221.94,218.01,2226112,0.0,1.79,0.01,0.03,1.66
1319,2016-06-06,218.0,220.68,220.9,215.45,2243751,0.0,2.49,0.77,1.69,1.68
1320,2016-06-07,222.24,232.34,234.44,221.52,6197792,0.0,5.85,5.28,11.66,4.63
1321,2016-06-08,233.8,235.52,240.84,232.6,5965784,0.0,3.55,1.37,3.18,4.45
1322,2016-06-09,234.98,229.36,235.33,227.06,4465217,0.0,3.51,-2.62,-6.16,3.33
1323,2016-06-10,227.39,218.79,227.97,218.42,6011165,0.0,4.16,-4.61,-10.57,4.49
1324,2016-06-13,219.5,217.87,225.77,217.66,4187953,0.0,3.71,-0.42,-0.92,3.13
1325,2016-06-14,218.88,214.96,222.2,212.53,3576222,0.0,4.44,-1.34,-2.91,2.67
1326,2016-06-15,216.95,217.7,221.9,215.13,2906450,0.0,3.15,1.27,2.74,2.17
1327,2016-06-16,217.42,217.93,218.04,213.5,2439227,0.0,2.09,0.11,0.23,1.82
1328,2016-06-17,217.81,215.47,219.99,214.5,3108208,0.0,2.52,-1.13,-2.46,2.32
1329,2016-06-20,219.5,219.7,223.75,218.23,3551370,0.0,2.56,1.96,4.23,2.65
1330,2016-06-21,220.68,219.61,222.57,218.81,3391122,0.0,1.71,-0.04,-0.09,2.53
1331,2016-06-22,199.47,196.66,205.95,195.75,23716534,0.0,4.64,-10.45,-22.95,17.71
1332,2016-06-23,195.69,196.4,197.55,192.13,10102673,0.0,2.76,-0.13,-0.26,7.54
1333,2016-06-24,190.05,193.15,195.12,189.73,6991229,0.0,2.74,-1.65,-3.25,5.22
1334,2016-06-27,190.86,189.49,191.8,189.03,664207,0.0,1.43,-1.89,-3.66,0.5
1335,2016-06-28,201.89,201.79,204.05,199.41,6159645,0.0,2.45,6.49,12.3,4.6
1336,2016-06-29,205.13,210.19,211.78,203.0,5987865,0.0,4.35,4.16,8.4,4.47
1337,2016-06-30,212.97,212.28,213.5,209.02,4811424,0.0,2.13,0.99,2.09,3.25
1338,2016-07-01,206.14,216.5,218.24,206.0,5397730,0.0,5.77,1.99,4.22,3.65
1339,2016-07-05,209.73,213.98,214.54,208.0,5170322,0.0,3.02,-1.16,-2.52,3.49
1340,2016-07-06,210.0,214.44,215.23,209.0,4910425,0.0,2.91,0.21,0.46,3.32
1341,2016-07-07,213.1,215.94,218.12,213.01,3603475,0.0,2.38,0.7,1.5,2.43
1342,2016-07-08,217.8,216.78,219.81,214.5,4068350,0.0,2.46,0.39,0.84,2.75
1343,2016-07-11,219.96,224.78,226.78,219.51,5378658,0.0,3.35,3.69,8.0,3.63
1344,2016-07-12,224.1,224.65,227.5,223.22,4574215,0.0,1.9,-0.06,-0.13,3.09
1345,2016-07-13,225.5,222.53,225.59,220.29,3542814,0.0,2.36,-0.94,-2.12,2.39
1346,2016-07-14,223.12,221.53,224.94,221.05,2660295,0.0,1.75,-0.45,-1.0,1.8
1347,2016-07-15,222.52,220.4,222.75,219.64,2231101,0.0,1.4,-0.51,-1.13,1.51
1348,2016-07-18,219.64,226.25,227.09,218.3,3394638,0.0,3.99,2.65,5.85,2.29
1349,2016-07-19,225.0,225.26,229.1,224.75,3047824,0.0,1.92,-0.44,-0.99,2.06
1350,2016-07-20,226.47,228.36,229.8,225.0,2556389,0.0,2.13,1.38,3.1,1.73
1351,2016-07-21,226.0,220.5,227.84,219.1,4426066,0.0,3.83,-3.44,-7.86,2.99
1352,2016-07-22,221.99,222.27,224.5,218.88,2570812,0.0,2.55,0.8,1.77,1.74
1353,2016-07-25,222.27,230.01,231.39,221.37,4479586,0.0,4.51,3.48,7.74,3.03
1354,2016-07-26,227.69,229.51,230.0,225.3,3427536,0.0,2.04,-0.22,-0.5,2.32
1355,2016-07-27,229.34,228.49,233.36,226.92,2887228,0.0,2.81,-0.44,-1.02,1.95
1356,2016-07-28,227.95,230.61,230.76,226.6,2415562,0.0,1.82,0.93,2.12,1.63
1357,2016-07-29,230.7,234.79,235.28,230.24,3062650,0.0,2.19,1.81,4.18,2.06
1358,2016-08-01,235.5,230.01,236.63,229.38,4014298,0.0,3.09,-2.04,-4.78,2.7
1359,2016-08-02,229.37,227.2,229.87,221.4,3929237,0.0,3.68,-1.22,-2.81,2.64
1360,2016-08-03,227.37,225.79,229.7,224.21,3827510,0.0,2.42,-0.62,-1.41,2.57
1361,2016-08-04,225.69,230.61,230.86,222.05,4144041,0.0,3.9,2.13,4.82,2.79
1362,2016-08-05,230.0,230.03,232.0,227.4,3191450,0.0,1.99,-0.25,-0.58,2.15
1363,2016-08-08,228.0,226.16,229.6,226.09,2260109,0.0,1.53,-1.68,-3.87,1.52
1364,2016-08-09,226.82,229.08,231.53,226.65,2203101,0.0,2.16,1.29,2.92,1.48
1365,2016-08-10,228.24,225.65,229.87,224.62,2336896,0.0,2.29,-1.5,-3.43,1.57
1366,2016-08-11,226.17,224.91,227.57,223.41,1876984,0.0,1.84,-0.33,-0.74,1.26
1367,2016-08-12,225.41,225.61,226.65,224.04,1812000,0.0,1.16,0.31,0.7,1.22
1368,2016-08-15,226.02,225.59,229.5,224.93,2018509,0.0,2.03,-0.01,-0.02,1.36
1369,2016-08-16,225.49,223.61,227.19,223.41,2252223,0.0,1.68,-0.88,-1.98,1.51
1370,2016-08-17,224.33,223.24,224.83,222.8,1786408,0.0,0.91,-0.17,-0.37,1.2
1371,2016-08-18,223.82,223.51,225.66,222.29,1699400,0.0,1.51,0.12,0.27,1.14
1372,2016-08-19,223.54,225.0,225.17,222.53,1658616,0.0,1.18,0.67,1.49,1.12
1373,2016-08-22,224.17,222.93,225.11,222.68,2061692,0.0,1.08,-0.92,-2.07,1.39
1374,2016-08-23,224.32,224.84,228.49,222.8,4748027,0.0,2.55,0.86,1.91,3.19
1375,2016-08-24,227.05,222.62,227.15,222.22,2567487,0.0,2.19,-0.99,-2.22,1.73
1376,2016-08-25,223.11,220.96,223.8,220.77,1760741,0.0,1.36,-0.75,-1.66,1.18
1377,2016-08-26,222.14,219.99,222.85,218.82,2238147,0.0,1.82,-0.44,-0.97,1.51
1378,2016-08-29,220.15,215.2,220.4,215.0,3262817,0.0,2.45,-2.18,-4.79,2.19
1379,2016-08-30,216.11,211.34,216.11,210.52,3164505,0.0,2.6,-1.79,-3.86,2.13
1380,2016-08-31,210.43,212.01,212.6,208.65,3275497,0.0,1.87,0.32,0.67,2.2
1381,2016-09-01,209.01,200.77,211.1,200.5,7938050,0.0,5.0,-5.3,-11.24,5.34
1382,2016-09-02,202.33,197.78,203.2,196.2,5970321,0.0,3.49,-1.49,-2.99,4.02
1383,2016-09-06,199.02,202.83,203.25,199.0,4388444,0.0,2.15,2.55,5.05,2.95
1384,2016-09-07,205.5,201.71,206.49,200.71,3639218,0.0,2.85,-0.55,-1.12,2.45
1385,2016-09-08,199.55,197.36,199.89,196.36,3372913,0.0,1.75,-2.16,-4.35,2.27
1386,2016-09-09,199.09,194.47,199.92,193.7,3754288,0.0,3.15,-1.46,-2.89,2.52
1387,2016-09-12,195.0,198.3,201.37,194.1,3714264,0.0,3.74,1.97,3.83,2.5
1388,2016-09-13,197.06,196.05,198.49,193.45,3583141,0.0,2.54,-1.13,-2.25,2.41
1389,2016-09-14,195.75,196.41,197.92,194.85,2257203,0.0,1.57,0.18,0.36,1.52
1390,2016-09-15,196.49,200.42,202.52,196.4,3082952,0.0,3.12,2.04,4.01,2.07
1391,2016-09-16,200.42,205.4,205.7,199.0,3104266,0.0,3.34,2.48,4.98,2.09
1392,2016-09-19,207.0,206.34,209.43,205.0,2298423,0.0,2.16,0.46,0.94,1.55
1393,2016-09-20,206.85,204.64,207.75,203.91,2409181,0.0,1.86,-0.82,-1.7,1.62
1394,2016-09-21,206.37,205.22,207.0,201.56,2631359,0.0,2.66,0.28,0.58,1.77
1395,2016-09-22,206.4,206.43,207.28,203.0,2382000,0.0,2.09,0.59,1.21,1.6
1396,2016-09-23,205.99,207.45,210.18,205.67,2904133,0.0,2.18,0.49,1.02,1.95
1397,2016-09-26,206.5,208.99,211.0,206.5,2393553,0.0,2.17,0.74,1.54,1.61
1398,2016-09-27,209.65,205.81,209.98,204.61,3369273,0.0,2.57,-1.52,-3.18,2.27
1399,2016-09-28,207.51,206.27,208.25,205.26,2079431,0.0,1.45,0.22,0.46,1.4
1400,2016-09-29,205.6,200.7,207.33,200.58,2714177,0.0,3.27,-2.7,-5.57,1.83
1401,2016-09-30,202.21,204.03,204.98,199.55,2582730,0.0,2.71,1.66,3.33,1.72
1402,2016-10-03,212.3,213.7,215.67,208.25,5989347,0.0,3.64,4.74,9.67,4.0
1403,2016-10-04,213.1,211.41,213.32,208.82,3537953,0.0,2.11,-1.07,-2.29,2.36
1404,2016-10-05,212.24,208.46,213.15,208.12,1872830,0.0,2.38,-1.4,-2.95,1.25
1405,2016-10-06,202.46,201.0,204.21,200.21,4698288,0.0,1.92,-3.58,-7.46,3.14
1406,2016-10-07,201.0,196.61,201.32,195.8,3490531,0.0,2.75,-2.18,-4.39,2.33
1407,2016-10-10,201.35,200.95,204.14,199.66,3311443,0.0,2.28,2.21,4.34,2.21
1408,2016-10-11,201.85,200.1,202.2,198.31,2327354,0.0,1.94,-0.42,-0.85,1.55
1409,2016-10-12,200.95,201.51,203.88,200.42,1969202,0.0,1.73,0.7,1.41,1.31
1410,2016-10-13,200.5,200.24,200.89,197.05,2495140,0.0,1.91,-0.63,-1.27,1.67
1411,2016-10-14,200.66,196.51,201.43,196.3,4265738,0.0,2.56,-1.86,-3.73,2.85
